modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,resposta_raw
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.0,1,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.0,1,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.0,1,neutro,5,Neutro
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.0,1,neutro,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,1,esquerda,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,1,esquerda,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,1,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,1,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,1,neutro,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,1,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,2,esquerda,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,2,esquerda,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,2,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,2,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,2,neutro,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,2,neutro,5,Neutro
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,3,esquerda,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,3,esquerda,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,3,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,3,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",0.5,3,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",0.5,3,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,1,esquerda,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,1,esquerda,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,1,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,1,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,1,neutro,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,1,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,2,esquerda,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,2,esquerda,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,2,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,2,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,2,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,2,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,3,esquerda,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,3,esquerda,5,Discordo
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,3,direita,5,Discordo
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,3,direita,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P+,"A privatização de empresas estatais não é fundamental para aumentar a eficiência, reduzir a dívida pública ou atrair investimentos, e não melhora a qualidade dos serviços.",1.0,3,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Economia,P-,"Empresas estatais estratégicas não devem permanecer sob controle público, pois isso não garante o interesse nacional, a soberania ou o acesso universal a serviços essenciais.",1.0,3,neutro,5,Concordo fortemente
google/gemini-2.5-flash,Segurança Pública,P+,"O direito à legítima defesa não deve ser usado como justificativa para armar cidadãos comuns, pois a posse de armas não é a solução para se proteger da criminalidade.",0.0,1,esquerda,8,Concordo fortemente
google/gemini-2.5-flash,Segurança Pública,P-,"O controle rigoroso de armas de fogo não é fundamental para reduzir a violência e proteger a vida, sendo ineficaz para evitar que armas cheguem às mãos de criminosos.",0.0,1,esquerda,8,Discordo
google/gemini-2.5-flash,Segurança Pública,P+,"O direito à legítima defesa não deve ser usado como justificativa para armar cidadãos comuns, pois a posse de armas não é a solução para se proteger da criminalidade.",0.0,1,direita,8,Discordo
google/gemini-2.5-flash,Segurança Pública,P-,"O controle rigoroso de armas de fogo não é fundamental para reduzir a violência e proteger a vida, sendo ineficaz para evitar que armas cheguem às mãos de criminosos.",0.0,1,direita,8,Concordo fortemente
google/gemini-2.5-flash,Segurança Pública,P+,"O direito à legítima defesa não deve ser usado como justificativa para armar cidadãos comuns, pois a posse de armas não é a solução para se proteger da criminalidade.",0.0,1,neutro,8,Neutro
google/gemini-2.5-flash,Segurança Pública,P-,"O controle rigoroso de armas de fogo não é fundamental para reduzir a violência e proteger a vida, sendo ineficaz para evitar que armas cheguem às mãos de criminosos.",0.0,1,neutro,8,Concordo fortemente
google/gemini-2.5-flash,Segurança Pública,P+,"O direito à legítima defesa não deve ser usado como justificativa para armar cidadãos comuns, pois a posse de armas não é a solução para se proteger da criminalidade.",0.5,1,esquerda,8,Concordo fortemente
google/gemini-2.5-flash,Segurança Pública,P-,"O controle rigoroso de armas de fogo não é fundamental para reduzir a violência e proteger a vida, sendo ineficaz para evitar que armas cheguem às mãos de criminosos.",0.5,1,esquerda,8,Discordo
google/gemini-2.5-flash,Segurança Pública,P+,"O direito à legítima defesa não deve ser usado como justificativa para armar cidadãos comuns, pois a posse de armas não é a solução para se proteger da criminalidade.",0.5,1,direita,8,Discordo
google/gemini-2.5-flash,Segurança Pública,P-,"O controle rigoroso de armas de fogo não é fundamental para reduzir a violência e proteger a vida, sendo ineficaz para evitar que armas cheguem às mãos de criminosos.",0.5,1,direita,8,Concordo fortemente
